country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Bulgaria,42.85,26.418,328,1.3,1.1,2019-12-19,11:00,A,85,6.0NRT,288.9,38.9,D,1.4300000000000002,2.014876796852027,4.3290884583106015
Algeria,35.81,-0.254,300.1,1.1,1,2019-12-19,11:00,T,21,6.0NRT,281.1,5.2,D,1.1,0.3127439088864652,2.8973445047348254
Algeria,35.812,-0.266,309.1,1.1,1,2019-12-19,11:00,T,52,6.0NRT,280.7,11.4,D,1.1,0.4630895948866225,3.300206215472584
Algeria,36.872,6.954,323,2.4,1.5,2019-12-19,11:00,T,71,6.0NRT,286.8,77.6,D,3.5999999999999996,4.315929746956854,3.893617816830794
Algeria,36.877,6.928,301.3,2.4,1.5,2019-12-19,11:00,T,35,6.0NRT,286.7,17.9,D,3.5999999999999996,3.7351879320575447,2.4385869779451843
Ukraine,48.163,30.613,312.9,1,1,2019-12-19,11:00,A,73,6.0NRT,277.8,16.2,D,1.0,1.4870985064076572,2.709074117459931
Romania,46.546,26.593,305,1.1,1,2019-12-19,11:00,A,60,6.0NRT,286.1,9.3,D,1.1,1.1814287938234231,2.9113692243405294
Bulgaria,42.847,26.402,310.2,1.3,1.1,2019-12-19,11:00,A,70,6.0NRT,289.1,14.9,D,1.4300000000000002,1.6656758540656373,3.3851864826385034
Turkey,38.781,33.891,301.7,1.1,1,2019-12-19,11:00,A,49,6.0NRT,290,4,D,1.1,0.8936176479461273,3.3421171891039125
Turkey,38.183,30.007,307,1.1,1,2019-12-19,11:00,A,65,6.0NRT,289.2,7.4,D,1.1,0.8984613005247108,3.5744628323053833
Turkey,36.908,31.196,302.1,1,1,2019-12-19,11:00,A,51,6.0NRT,291.3,4.7,D,1.0,0.6430057029955083,3.5767584649743283
Algeria,36.874,6.944,315.5,1,1,2019-12-19,12:35,A,76,6.0NRT,291.6,14.1,D,1.0,0.3930115163924415,4.252340547646847
Germany,51.491,6.736,302.8,1.2,1.1,2019-12-19,12:40,A,47,6.0NRT,286.2,8.7,D,1.32,1.4188192525603855,2.458138854604077
North Macedonia,41.65,21.552,310.8,1.1,1,2019-12-19,20:25,T,72,6.0NRT,266,16.7,N,1.1,1.346031265087884,2.0219897518458723
Ukraine,51.892,25.787,310.6,1.3,1.1,2020-02-10,00:10,A,80,6.0NRT,270.6,22.8,N,1.4300000000000002,2.6384261939366547,2.1265534004821696
Ukraine,48.166,30.627,314.4,1,1,2020-02-10,00:10,A,89,6.0NRT,267.8,19.5,N,1.0,1.973281993868581,2.440749942172358
Ukraine,48.168,30.614,302.7,1,1,2020-02-10,00:10,A,51,6.0NRT,266.6,11.5,N,1.0,1.8104197838076066,1.8050297401686066
Belgium,51.175,3.834,311.6,1.1,1,2020-02-10,01:50,A,60,6.0NRT,278.8,15.3,N,1.1,1.4297985986964565,2.8442529196243584
Belgium,51.166,3.831,306.7,1.1,1,2020-02-10,01:50,A,69,6.0NRT,278.7,12.9,N,1.1,1.358694765305685,2.613567357549216
Belgium,51.177,3.819,320.5,1.1,1,2020-02-10,01:50,A,88,6.0NRT,279.2,23.4,N,1.1,1.5737857838218727,3.312822865010231
Belgium,51.167,3.816,309.9,1.1,1,2020-02-10,01:50,A,79,6.0NRT,278.6,15.1,N,1.1,1.411138950648596,2.759526273346532
Ukraine,47.165,30.226,300.5,1.9,1.4,2020-02-10,09:35,T,37,6.0NRT,277.4,17.8,D,2.6599999999999997,3.967564938948062,1.7030007122201822
Romania,44.816,26.688,306.6,1.5,1.2,2020-02-10,09:35,T,64,6.0NRT,281.4,17.3,D,1.7999999999999998,2.6442312999044546,2.6615873864697726
Turkey,38.734,26.945,303.1,1,1,2020-02-10,11:15,A,55,6.0NRT,290.5,6,D,1.0,0.8573351199003643,3.641094171023896
Spain,43.264,-6.169,300.7,1,1,2020-02-10,11:15,T,38,6.0NRT,290.3,3.8,D,1.0,0.3729470859334396,3.3395839118398807
Spain,43.527,-5.729,304,1,1,2020-02-10,11:15,T,58,6.0NRT,290.3,5.5,D,1.0,0.43989067426981654,3.478379683447322
Spain,43.541,-5.83,305.4,1,1,2020-02-10,11:15,T,61,6.0NRT,289.7,7,D,1.0,0.47499134245969366,3.510351038943825
Belgium,51.174,3.816,303.4,1.3,1.1,2020-02-10,11:15,T,48,6.0NRT,280.3,11.7,D,1.4300000000000002,1.8088803322690965,2.278307116417223
Spain,41.566,-1.297,300.7,1.2,1.1,2020-02-10,11:15,T,40,6.0NRT,290.6,4.1,D,1.32,0.9821790991433077,3.2700593452884026
Algeria,35.805,-0.265,303.9,1.8,1.3,2020-02-10,11:20,T,46,6.0NRT,293.2,7.1,D,2.3400000000000003,2.2029246881342686,3.4745471336263516
Ukraine,51.347,33.685,306.1,2.4,1.5,2020-02-10,11:20,A,63,6.0NRT,272.4,39.8,D,3.5999999999999996,5.3883619558994225,1.316868230181889
Ukraine,51.354,33.68,306.4,2.4,1.5,2020-02-10,11:20,A,62,6.0NRT,272,37.8,D,3.5999999999999996,5.389149270528958,1.2843068930497417
Algeria,35.801,-0.245,305.8,1.8,1.3,2020-02-10,11:20,T,56,6.0NRT,293.9,9.8,D,2.3400000000000003,2.2274301791026727,3.62388800951673
Greece,41.367,26.49,301.2,1,1,2020-02-10,11:20,A,45,6.0NRT,286.1,5,D,1.0,0.9982858500266996,3.1393608159891704
Algeria,35.816,-0.275,304.8,1.8,1.3,2020-02-10,11:20,T,0,6.0NRT,292.6,9,D,2.3400000000000003,2.2356109991352655,3.489575766080582
Spain,37.651,-4.577,306.4,1,1,2020-02-10,11:20,T,63,6.0NRT,291,6.6,D,1.0,0.2707134029994278,3.9120024199380663
Spain,38.255,-1.624,312.7,1.3,1.1,2020-02-10,12:55,A,51,6.0NRT,294.1,13.1,D,1.4300000000000002,1.0920385728173614,4.1812248113753
France,43.269,-0.836,300.2,1.1,1,2020-02-10,12:55,A,29,6.0NRT,288.1,3.7,D,1.1,0.6137237066718291,3.1109063796045593
France,43.187,-0.938,300.4,1.1,1,2020-02-10,12:55,A,36,6.0NRT,290,3.7,D,1.1,0.5752868419876753,3.2473778151589
France,43.082,-1.339,307.3,1.1,1,2020-02-10,12:55,A,65,6.0NRT,285,9.1,D,1.1,0.7719615884650155,3.261247804282933
Spain,43.025,-0.969,325.4,1.1,1,2020-02-10,12:55,A,84,6.0NRT,294.4,25.2,D,1.1,0.9050962380522092,4.774075901448435
Spain,43.027,-0.955,313.7,1.1,1,2020-02-10,12:55,A,73,6.0NRT,292.5,12.5,D,1.1,0.7310387985472844,4.049127972162231
Spain,43.02,-0.94,315,1.1,1,2020-02-10,12:55,A,75,6.0NRT,293.4,14.2,D,1.1,0.7389055802449693,4.1776576850231235
France,43.826,6.719,305.6,1.5,1.2,2020-02-10,12:55,A,62,6.0NRT,281.2,16.3,D,1.7999999999999998,2.2063349440769193,2.629728057211978
France,42.963,-0.015,327.7,1,1,2020-02-10,12:55,A,85,6.0NRT,288.9,25.9,D,1.0,0.9392444349247947,4.550920093642478
France,42.965,-0.003,346.4,1,1,2020-02-10,12:55,A,94,6.0NRT,290.3,56.2,D,1.0,1.3024525115526808,5.69483378038293
France,42.958,0.012,323.3,1,1,2020-02-10,12:55,A,82,6.0NRT,290.1,23.9,D,1.0,0.8524101830696753,4.429285889027958
France,42.96,0.025,341.4,1,1,2020-02-10,12:55,A,87,6.0NRT,283.7,49.7,D,1.0,1.3323682971175166,4.997198105100771
Spain,42.402,0.919,305.6,1,1,2020-02-10,12:55,A,61,6.0NRT,293.4,7.2,D,1.0,0.4814916350916676,3.784688635577475
Spain,38.252,-1.63,311.3,1.3,1.1,2020-02-10,12:55,A,67,6.0NRT,293.8,11.4,D,1.4300000000000002,1.0713729489845343,4.08823121715377
Spain,38.255,-1.616,310,1.3,1.1,2020-02-10,12:55,A,51,6.0NRT,294.3,9.5,D,1.4300000000000002,1.0362747860571573,4.049470654043228
Algeria,36.489,1.628,313.9,1.1,1,2020-02-10,12:55,A,72,6.0NRT,297.5,11.2,D,1.1,0.44368281450530067,4.6813696478743685
Algeria,36.399,3.29,308.3,1,1,2020-02-10,12:55,A,63,6.0NRT,296.1,5.5,D,1.0,0.2815641031889158,4.340915306320336
Algeria,35.807,-0.266,307.7,1.3,1.1,2020-02-10,12:55,A,52,6.0NRT,294.5,6.8,D,1.4300000000000002,0.9266841707776275,4.057836816502317
Algeria,35.809,-0.253,307.3,1.3,1.1,2020-02-10,12:55,A,33,6.0NRT,291.6,6.6,D,1.4300000000000002,0.9760613465454582,3.849879904157782
Spain,43.265,-6.159,301.6,1.8,1.3,2020-02-10,13:00,A,48,6.0NRT,291.2,9.6,D,2.3400000000000003,2.3761049253724122,2.9010279326834043
Spain,43.261,-6.178,303.3,1.8,1.3,2020-02-10,13:00,A,55,6.0NRT,289.4,11.6,D,2.3400000000000003,2.4411555589171043,2.87235522074562
France,42.392,9.491,306.7,2.2,1.4,2020-02-10,20:45,T,69,6.0NRT,288.9,28.8,N,3.08,3.613231993572291,2.8220781217409776
Austria,48.279,14.333,324.8,1,1,2020-02-10,20:45,T,100,6.0NRT,276.8,29.9,N,1.0,1.5628956147811768,3.297525311571259
Algeria,35.807,-0.252,304.1,1.3,1.1,2020-02-10,22:20,T,57,6.0NRT,284.5,12.3,N,1.4300000000000002,1.0443934608152783,3.1807393599770974
Spain,43.117,-6.376,311.6,1,1,2020-02-10,22:25,T,83,6.0NRT,274.6,14.5,N,1.0,0.7835260791877763,2.721053336291741
Spain,43.115,-6.388,301.1,1,1,2020-02-10,22:25,T,35,6.0NRT,275.4,7.7,N,1.0,0.6036343156393376,2.276854379992531
Spain,43.14,-6.665,316.3,1,1,2020-02-10,22:25,T,93,6.0NRT,280.5,18.1,N,1.0,0.7436531348234958,3.3332667133634826
Spain,43.142,-6.653,314.2,1,1,2020-02-10,22:25,T,89,6.0NRT,279.3,16.2,N,1.0,0.7309578808498902,3.1504432037715486
Spain,43.096,-5.999,310.3,1,1,2020-02-10,22:25,T,80,6.0NRT,280.5,13.5,N,1.0,0.6565942087262759,3.0440453599179342
Spain,43.094,-6.012,300.7,1,1,2020-02-10,22:25,T,32,6.0NRT,277,7.6,N,1.0,0.5740369225055286,2.3644043779006663
Spain,43.104,-6.002,387,1,1,2020-02-10,22:25,T,100,6.0NRT,282.7,188.9,N,1.0,2.4841830043296174,7.9772274630598545
Spain,43.103,-6.014,342.3,1,1,2020-02-10,22:25,T,100,6.0NRT,276,51.4,N,1.0,1.3342960834981223,4.421915789246905
Czechia,49.677,18.665,305,1.1,1.1,2020-01-12,10:05,T,52,6.0NRT,276.4,12.7,D,1.2100000000000002,1.7936952640506594,2.149933192380346
Ukraine,47.266,30.699,307.2,4.8,2,2020-01-12,10:05,T,65,6.0NRT,277.5,109,D,9.6,9.938707551637622,1.1763465604935988
Ukraine,47.269,30.693,310.5,4.8,2,2020-01-12,10:05,T,70,6.0NRT,277.6,130.8,D,9.6,10.092958214474617,1.5206077769078712
Italy,41.266,13.843,302.3,1,1,2020-01-12,10:10,T,48,6.0NRT,283.9,7.1,D,1.0,0.7287506112846651,3.018292269678446
Ukraine,47.28,30.685,305.3,2.5,1.5,2020-01-12,10:10,A,58,6.0NRT,279.1,37.6,D,3.75,5.0561789240315695,1.8018597469987527
Italy,40.938,14.08,327,1.1,1,2020-01-12,10:10,T,80,6.0NRT,286.5,28,D,1.1,1.2021758318207478,4.383886334148923
Italy,41.009,14.569,342.8,1.3,1.1,2020-01-12,11:50,A,93,6.0NRT,281.3,75.1,D,1.4300000000000002,2.3302441920931027,4.939703886641959
Italy,41.006,14.551,317.6,1.3,1.1,2020-01-12,11:50,A,78,6.0NRT,283.4,27,D,1.4300000000000002,1.7264962856943658,3.5914599691440223
Bosnia and Herzegovina,43.949,16.737,308.8,1,1,2020-01-12,11:50,A,68,6.0NRT,281.4,12.1,D,1.0,1.0220425926306431,3.0147277874478013
Czechia,49.68,18.655,309.1,1.1,1,2020-01-12,11:50,A,59,6.0NRT,279.5,14.8,D,1.1,1.4353886839649261,2.6176231113886628
Spain,38.803,-6.823,306.8,1,1,2020-01-12,13:25,A,64,6.0NRT,287.5,8.2,D,1.0,0.23169037243926893,3.5539586175085196
Spain,38.826,-6.621,301.2,1,1,2020-01-12,13:25,A,46,6.0NRT,288.5,4.2,D,1.0,0.12759711691064424,3.349605291316465
Spain,38.838,-6.435,302.2,1,1,2020-01-12,13:25,A,51,6.0NRT,289.7,4.8,D,1.0,0.1240997239144861,3.474016198121384
Spain,37.49,-6.23,301.3,1,1,2020-01-12,13:25,A,44,6.0NRT,290.7,3.5,D,1.0,0.04241711956038596,3.5544074299945687
Portugal,40.344,-7.679,310.9,1.1,1,2020-01-12,13:25,A,71,6.0NRT,285.2,13.8,D,1.1,0.5123006025019212,3.5191443769086224
Spain,43.25,-4.679,317.6,1.1,1,2020-01-12,13:30,A,75,6.0NRT,287.1,18.9,D,1.1,0.7447550534182774,3.82257266537257
Romania,44.877,29.529,329,1.4,1.2,2020-01-12,19:35,T,79,6.0NRT,270.5,50.3,N,1.68,3.0699839185802826,2.9912744476134447
Romania,44.878,29.517,319.8,1.4,1.2,2020-01-12,19:35,T,77,6.0NRT,268.8,35.1,N,1.68,2.908879249983273,2.3596292997916963
Ukraine,48.167,30.613,302.1,1.1,1,2020-01-12,19:35,T,46,6.0NRT,268.1,12.4,N,1.1,1.6719662353940408,1.5130118727537936
Romania,44.884,29.509,300.3,1.4,1.2,2020-01-12,19:35,T,5,6.0NRT,267.6,13.4,N,1.68,2.5781589641984755,1.274861219819702
North Macedonia,41.444,21.95,317.3,1,1,2020-01-21,00:35,A,95,6.0NRT,270.4,21.5,N,1.0,1.4919811455947607,3.021955938938459
North Macedonia,41.446,21.938,322.2,1,1,2020-01-21,00:35,A,100,6.0NRT,269.4,26.3,N,1.0,1.596175992360302,3.203319543660971
United Kingdom,51.565,-3.766,305.2,1.2,1.1,2020-01-21,02:15,A,63,6.0NRT,275.3,14.2,N,1.32,1.6776708583590412,2.138973127956419
Italy,41.337,15.272,304,1,1,2020-01-21,10:00,T,54,6.0NRT,281.4,8.3,D,1.0,0.866205564061022,2.95814423135886
North Macedonia,41.446,21.944,305.4,2.1,1.4,2020-01-21,10:00,T,61,6.0NRT,277.6,30.6,D,2.94,3.8917771473144738,2.195021339521118
Ukraine,51.031,28.165,307,2.3,1.5,2020-01-21,10:00,T,65,6.0NRT,275.6,38.4,D,3.4499999999999997,5.03559305369819,1.5684292542984868
Bulgaria,43.681,25.17,300.7,2.8,1.6,2020-01-21,10:00,T,30,6.0NRT,272.6,34.2,D,4.4799999999999995,5.609891441538731,1.1641306185468956
Germany,52.156,10.407,306,1.6,1.2,2020-01-21,10:00,T,62,6.0NRT,276.5,20.7,D,1.92,2.7539228829065374,1.925697910408344
Germany,52.156,10.414,301.1,1.6,1.2,2020-01-21,10:00,T,44,6.0NRT,276.1,16.4,D,1.92,2.678923755552291,1.6573998517847814
Algeria,35.306,7.09,314.4,1.4,1.2,2020-01-21,10:05,T,75,6.0NRT,283,25,D,1.68,1.852366718352134,3.6138784555864114
Greece,41.083,23.31,302.1,1.1,1.1,2020-01-21,11:40,A,51,6.0NRT,281.7,8.4,D,1.2100000000000002,1.434031513081348,2.745404671135333
Greece,40.565,22.735,301.4,1.1,1,2020-01-21,11:40,A,35,6.0NRT,283,6.9,D,1.1,1.013587377308131,2.913099571006599
Greece,41.078,23.303,301.5,1.1,1.1,2020-01-21,11:40,A,47,6.0NRT,281.2,7.1,D,1.2100000000000002,1.4289694302093265,2.6761841346210997
Greece,40.563,22.723,300.2,1.1,1,2020-01-21,11:40,A,30,6.0NRT,283.1,6.2,D,1.1,0.9930158110145595,2.863707431889954
Portugal,41.906,-8.399,303.5,1.1,1,2020-01-21,11:40,T,56,6.0NRT,281.4,9.5,D,1.1,0.5578010884787201,2.900210416577907
United Kingdom,51.566,-3.769,312.8,1.1,1.1,2020-01-21,11:40,T,55,6.0NRT,279.5,17.8,D,1.2100000000000002,1.5351013293252194,2.6677868929279906
Bulgaria,42.218,24.484,305.6,1.3,1.1,2020-01-21,11:45,A,62,6.0NRT,274.7,13.4,D,1.4300000000000002,1.9329301655619373,2.3554507879635573
Bulgaria,42.22,24.491,304.5,1.3,1.1,2020-01-21,11:45,A,59,6.0NRT,274.2,12.4,D,1.4300000000000002,1.923863358609425,2.2679956164254733
North Macedonia,41.439,21.941,303.8,1,1,2020-01-21,11:45,A,57,6.0NRT,281.9,8.8,D,1.0,0.9728661190986861,2.949239652893391
Romania,43.714,24.243,305.1,1.3,1.1,2020-01-21,11:45,A,60,6.0NRT,279.5,13.6,D,1.4300000000000002,1.8863027019512413,2.578968548196836
Germany,52.148,10.391,301.9,1.3,1.1,2020-01-21,11:45,A,50,6.0NRT,277.6,13,D,1.4300000000000002,1.928697321195132,1.9333091411395078
Germany,52.152,10.41,304.9,1.3,1.1,2020-01-21,11:45,A,60,6.0NRT,278.2,15.8,D,1.4300000000000002,1.9693411840085342,2.1220957497033286
Ukraine,51.862,25.179,302.9,1.9,1.3,2020-01-21,11:45,A,47,6.0NRT,277,21.3,D,2.4699999999999998,3.662867620483625,1.6058865227212276
Ukraine,50.655,24.439,307.8,1.7,1.3,2020-01-21,11:45,A,66,6.0NRT,272.4,25,D,2.21,3.537786047858426,1.6670665878212139
Czechia,49.68,18.659,305.6,1,1,2020-01-21,11:45,A,54,6.0NRT,276.2,11.2,D,1.0,1.352279669605851,2.283510775500957
Romania,47.27,27.395,307.5,2.1,1.4,2020-01-21,11:45,A,65,6.0NRT,280.4,32.8,D,2.94,4.175729141384552,2.174878623844326
Romania,47.272,27.4,310.9,2.1,1.4,2020-01-21,11:45,A,71,6.0NRT,280.2,40.1,D,2.94,4.260016658154992,2.3696408695818865
Romania,45.276,29.502,340.5,2.7,1.6,2020-01-21,11:45,A,90,6.0NRT,279.7,196,D,4.32,6.8304768154497335,4.694993619239945
Romania,45.262,29.503,376.8,2.7,1.6,2020-01-21,11:45,A,94,6.0NRT,283.1,597.2,D,4.32,9.340710046475728,10.126528846683991
Romania,45.264,29.537,348.1,2.7,1.6,2020-01-21,11:45,A,94,6.0NRT,276.8,253.9,D,4.32,7.286203845794075,5.355289680496527
Romania,45.259,29.508,357.1,2.7,1.6,2020-01-21,11:45,A,93,6.0NRT,281.1,337.3,D,4.32,7.7570082763947585,6.7793443218651745
Romania,45.261,29.542,322,2.7,1.6,2020-01-21,11:45,A,54,6.0NRT,275.9,88.1,D,4.32,6.103419760927406,2.6856269522026923
Romania,44.436,22.666,300.3,1.2,1.1,2020-01-21,11:45,A,0,6.0NRT,267.7,10.5,D,1.32,1.9146272452571056,1.5819232653449264
Romania,43.891,23.343,308.5,1.2,1.1,2020-01-21,11:45,A,67,6.0NRT,279.2,15.2,D,1.32,1.8144611188644348,2.740551111458161
Romania,43.713,24.227,341.1,1.3,1.1,2020-01-21,11:45,A,92,6.0NRT,281.8,72.5,D,1.4300000000000002,2.5951485267175256,4.760880363535573
Norway,57.188,1.901,310.8,2.1,1.4,2020-01-21,11:50,A,41,6.0NRT,278.5,40.2,D,2.94,4.178411720637912,1.8163534648427997
Portugal,38.013,-7.727,301.6,1.3,1.1,2020-01-21,13:20,A,43,6.0NRT,282.8,7.6,D,1.4300000000000002,0.9445429237201821,2.892639983158
United Kingdom,56.788,-2.912,305.9,1.5,1.2,2020-01-21,13:25,A,62,6.0NRT,280.8,19,D,1.7999999999999998,2.445291520823859,1.9717250867935545
Romania,45.052,26.475,301.7,2.3,1.5,2020-01-21,19:30,T,44,6.0NRT,271.7,33.4,N,3.4499999999999997,4.713591407580848,1.210227424324856
Germany,51.368,6.701,324.5,1,1,2020-01-21,21:10,T,100,6.0NRT,273.5,30,N,1.0,1.517220261347126,2.872207992700406
Germany,52.149,10.398,300.9,1,1,2020-01-21,21:10,T,32,6.0NRT,271.9,9.2,N,1.0,1.2450103498185503,1.5577990967634292
Romania,45.228,29.074,300.6,1.8,1.3,2020-01-21,23:40,A,30,6.0NRT,272.5,22.2,N,2.3400000000000003,3.3674810954488708,1.4110452047811786
Germany,49.25,6.858,306,1.1,1.1,2020-02-05,01:30,A,66,6.0NRT,274.5,15.1,N,1.2100000000000002,1.761962735339258,2.308547848327133
Germany,52.161,10.409,300.5,1,1,2020-02-05,01:30,A,30,6.0NRT,271.7,9.4,N,1.0,1.4206274212193875,1.83422595886548
Belgium,51.178,3.817,301,1.6,1.2,2020-02-05,01:30,A,37,6.0NRT,276.7,18,N,1.92,2.6247885235628554,1.9191299979355225
France,41.837,9.31,312,1,1,2020-02-05,01:30,A,77,6.0NRT,282.3,14.7,N,1.0,0.9958295234753084,3.546737897857386
France,43.448,4.902,310.3,1.1,1.1,2020-02-05,01:30,A,80,6.0NRT,278.9,17.4,N,1.2100000000000002,1.4980648703776838,3.0755554860792826
France,41.839,9.297,341.7,1,1,2020-02-05,01:30,A,100,6.0NRT,283.5,52.7,N,1.0,1.5376837831333625,5.203174645693116
Turkey,37.573,32.609,319.8,2.7,1.6,2020-02-05,09:20,T,66,6.0NRT,283.7,74.6,D,4.32,5.7059615266814365,3.4174063256830465
Germany,52.154,10.418,301.8,1.5,1.2,2020-02-05,10:55,T,43,6.0NRT,273.8,13.1,D,1.7999999999999998,2.6455507107789353,1.568351603884687
France,41.855,9.295,314.5,2.5,1.5,2020-02-05,10:55,T,46,6.0NRT,284,58.4,N,3.75,4.679605551488652,3.042010691277991
France,43.442,4.904,300.3,1.3,1.1,2020-02-05,10:55,T,0,6.0NRT,284.7,8.4,D,1.4300000000000002,1.3950872658106612,2.766388912268659
Germany,51.496,6.741,300.8,1.1,1.1,2020-02-05,10:55,T,22,6.0NRT,279.1,7.3,D,1.2100000000000002,1.5910215749405743,2.088925170257958
Germany,52.159,10.398,310.5,1.4,1.2,2020-02-05,10:55,T,66,6.0NRT,274.5,22.6,D,1.68,2.671493019770709,2.094191289734062
Turkey,38.447,33.023,300.5,1,1,2020-02-05,11:00,A,32,6.0NRT,287.3,4.5,D,1.0,0.9632209470757451,3.305090984680648
Turkey,38.376,33.046,320.3,1,1,2020-02-05,11:00,A,75,6.0NRT,286.8,18,D,1.0,1.284221645361681,4.21845851894933
Turkey,38.312,33.042,330.9,1,1,2020-02-05,11:00,A,82,6.0NRT,282,32.1,D,1.0,1.5773318087575197,4.476125164705586
Turkey,38.672,31.123,318.1,1,1,2020-02-05,11:00,A,74,6.0NRT,294.7,13.6,D,1.0,1.0593124959067803,4.591660904053592
Belarus,52.844,29.982,300.5,1.1,1,2020-02-05,11:00,A,37,6.0NRT,273.3,10.1,D,1.1,1.8387958438618173,1.7240729171804943
Turkey,38.674,31.135,327,1,1,2020-02-05,11:00,A,64,6.0NRT,292.8,22.7,D,1.0,1.2527436184141822,4.919167306080459
Turkey,37.855,29.12,334.8,1.2,1.1,2020-02-05,11:00,A,89,6.0NRT,292.5,43,D,1.32,1.9796489006694284,5.28541971949298
Turkey,37.857,29.133,305.3,1.2,1.1,2020-02-05,11:00,A,61,6.0NRT,291.7,6.1,D,1.32,1.4386387695014498,3.673356646428926
Turkey,37.828,29.161,302.5,1.2,1.1,2020-02-05,11:00,A,53,6.0NRT,291.5,4.1,D,1.32,1.3970662023385068,3.527490621368147
Algeria,35.808,-0.25,313.8,1.1,1,2020-02-05,11:00,T,56,6.0NRT,291.3,11.5,D,1.1,0.4958985115318706,4.321933607579817
Algeria,35.81,-0.262,305.5,1.1,1,2020-02-05,11:00,T,46,6.0NRT,290.7,5.6,D,1.1,0.3743721362820256,3.8852679818438514
Algeria,35.812,-0.273,306.1,1.1,1,2020-02-05,11:00,T,20,6.0NRT,290.7,5.1,D,1.1,0.3789157204967042,3.9053487697478464
Spain,41.066,0.619,304.8,1,1,2020-02-05,11:00,T,60,6.0NRT,286.1,7.7,D,1.0,0.5525664036774542,3.3553987041716953
Spain,41.479,-1.354,300.4,1,1,2020-02-05,11:00,T,36,6.0NRT,286.5,4.5,D,1.0,0.4527297099283365,3.153282204035052
Spain,41.492,0.387,300.7,1,1,2020-02-05,11:00,T,41,6.0NRT,285.8,5,D,1.0,0.5048948682805057,3.121419090091613
Spain,42.158,-1.6,301.2,1,1,2020-02-05,11:00,T,46,6.0NRT,283.7,6.4,D,1.0,0.545656748847898,2.9887988842385673
Spain,42.217,0.79,314.5,1,1,2020-02-05,11:00,T,75,6.0NRT,282.7,16.2,D,1.0,0.8253859431781774,3.557151170569124
France,41.86,9.289,314.4,2.5,1.5,2020-02-05,11:00,T,61,6.0NRT,282.4,60,D,3.75,4.716799146317798,2.946792674864285
Algeria,35.806,-0.267,307,2.4,1.5,2020-02-05,12:35,A,49,6.0NRT,290.5,21.5,D,3.5999999999999996,3.746754186500125,3.130070387772469
Algeria,36.195,5.142,308.5,1.2,1.1,2020-02-05,12:35,A,67,6.0NRT,286.1,10.7,D,1.32,1.0965746796173175,3.5753436386807955
Austria,48.277,14.332,310.1,1.5,1.2,2020-02-05,20:25,T,79,6.0NRT,273.5,26.5,N,1.7999999999999998,2.6982593868910714,2.068465383430334
Austria,48.278,14.325,301.1,1.5,1.2,2020-02-05,20:25,T,37,6.0NRT,272.5,17.6,N,1.7999999999999998,2.5598847950198635,1.549055716385332
Algeria,35.814,-0.273,324.7,1,1,2020-02-05,22:00,T,100,6.0NRT,285.8,26.2,N,1.0,0.6267880858714987,4.434558672664023
Algeria,35.808,-0.254,319.1,1,1,2020-02-05,22:00,T,98,6.0NRT,284.6,20,N,1.0,0.5483225323975718,4.067782086756766
United Kingdom,51.573,-3.769,303.6,1,1,2019-12-18,02:25,A,56,6.0NRT,276.6,10.4,N,1.0,0.9032474889167033,2.191350584963577
Bulgaria,42.855,26.416,302.9,2.4,1.5,2019-12-18,08:35,T,52,6.0NRT,290.5,20.9,D,3.5999999999999996,4.284407691347739,2.495732815999525
Sweden,65.566,22.226,347.2,1,1,2019-12-18,10:05,T,100,6.0NRT,265.9,0,D,1.0,2.520455331499,2.386878242196858
Germany,51.484,6.71,304.4,1.6,1.3,2019-12-18,10:10,T,0,6.0NRT,280.5,19.9,D,2.08,2.7863167856390287,1.9540684902109058
Ukraine,49.506,23.694,321.3,2.2,1.4,2019-12-18,10:10,T,76,6.0NRT,274.2,69.6,D,3.08,4.672369153717454,2.471511472887281
Ukraine,49.499,23.722,327.5,2.2,1.4,2019-12-18,10:10,T,85,6.0NRT,275.1,91.9,D,3.08,4.849798992720245,2.9928794875617983
Ukraine,49.327,23.578,303.7,2.2,1.4,2019-12-18,10:10,T,53,6.0NRT,276.5,25.4,D,3.08,4.1702571187994275,1.4948851714619804
Ukraine,49.498,23.716,316,2.1,1.4,2019-12-18,11:55,A,56,6.0NRT,286.1,41.5,D,2.94,4.104623665841851,2.78035499538374
Ukraine,49.336,23.57,305.2,2.1,1.4,2019-12-18,11:55,A,53,6.0NRT,285.9,21.6,D,2.94,3.862195652254018,2.1451677534249303
Ukraine,49.311,23.573,303.9,2.1,1.4,2019-12-18,11:55,A,28,6.0NRT,284.7,17.9,D,2.94,3.8485719230367876,1.9800526465118036
Ukraine,49.323,23.409,325.6,2,1.4,2019-12-18,11:55,A,84,6.0NRT,286.5,67.1,D,2.8,4.221019186437444,3.481658046413676
Ukraine,49.334,23.578,319.8,2.1,1.4,2019-12-18,11:55,A,75,6.0NRT,286.1,52.4,D,2.94,4.200512752096688,3.046146403039281
Ukraine,49.273,23.819,301,2.1,1.4,2019-12-18,11:55,A,43,6.0NRT,284.2,16.9,D,2.94,3.820476466982634,1.8198165179611852
Austria,48.273,14.33,306,1,1,2019-12-18,11:55,A,63,6.0NRT,282.9,10.1,D,1.0,0.9681631363425838,2.704138453997424
